Store,ABC_Class,XYZ_Class,Avg_Daily_Sales,Std_Daily_Sales,Total_Revenue,Days_In_Data,CV,Store_MAPE,Safety_Stock,Reorder_Point,EOQ_Days,Annual_SS_Cost,Current_SS,Current_SS_Cost,SS_Reduction,Annual_Cost_Saving,Inventory_Policy
105,B,Y,4351.599637681159,1749.4211749617607,2402083,552,0.40201795216022596,7.680674285329739,17460.93648384915,47922.13394761726,10.0,4365.234120962287,60922.394927536225,15230.598731884056,43461.45844368708,10865.36461092177,Standard + variability buffer. Fortnightly. 95% SL.
106,A,Y,8648.436077057793,2209.0824674736955,4938257,571,0.25543143844629396,7.680674285329739,45729.09038742113,106268.14292682568,7.1,11432.272596855282,121078.10507880911,30269.526269702277,75349.01469138797,18837.253672846993,Safety stock + promo buffer. Weekly review. 99% SL.
107,A,X,7247.194827586207,1299.045400135792,4203373,580,0.1792480305884725,7.680674285329739,37310.07248779054,88040.43628089398,7.8,9327.518121947634,101460.7275862069,25365.181896551723,64150.655098416355,16037.663774604089,Lean automated reordering. Weekly cycle. 99% SL.
108,A,Y,10586.102380952381,2133.2257995085356,4446163,420,0.20151191843249672,7.680674285329739,54880.863699395675,128983.58036606235,6.4,13720.215924848919,148205.43333333335,37051.35833333334,93324.56963393767,23331.14240848442,Safety stock + promo buffer. Weekly review. 99% SL.
109,A,Y,6450.527586206897,1527.9963663604512,3741306,580,0.23687928559948362,7.680674285329739,33861.99704497218,79015.69014842046,8.2,8465.499261243045,90307.38620689655,22576.84655172414,56445.38916192437,14111.347290481093,Safety stock + promo buffer. Weekly review. 99% SL.
110,B,Y,4627.958620689656,1257.648646953074,2684216,580,0.2717501926941732,7.680674285329739,17422.688049772576,49818.39839460017,9.7,4355.672012443144,64791.42068965518,16197.855172413794,47368.7326398826,11842.18315997065,Standard + variability buffer. Fortnightly. 95% SL.
111,A,Y,6785.333910034602,1731.5707571232463,3921923,578,0.2551931533630916,7.680674285329739,35874.40482121101,83371.74219145322,8.0,8968.601205302752,94994.67474048442,23748.668685121105,59120.269919273414,14780.067479818354,Safety stock + promo buffer. Weekly review. 99% SL.
112,A,X,6205.879310344828,948.9376257337475,3599410,580,0.15290945541785278,7.680674285329739,31716.766609452963,75157.92178186675,8.4,7929.191652363241,86882.3103448276,21720.5775862069,55165.54373537463,13791.385933843658,Lean automated reordering. Weekly cycle. 99% SL.
113,A,Y,7732.640476190476,1679.137947023951,3247709,420,0.21714936213498792,7.680674285329739,40301.67539915835,94430.15873249168,7.5,10075.418849789587,108256.96666666666,27064.241666666665,67955.29126750832,16988.82281687708,Safety stock + promo buffer. Weekly review. 99% SL.
114,A,Y,5367.120689655172,1307.416640597044,3112930,580,0.24359739908905295,7.680674285329739,28247.028974786183,65816.87380237239,9.0,7061.757243696546,75139.6896551724,18784.9224137931,46892.66068038622,11723.165170096556,Safety stock + promo buffer. Weekly review. 99% SL.
115,A,Y,7154.271428571428,1590.4484087664816,3004794,420,0.2223075297946955,7.680674285329739,37355.53631137739,87435.43631137739,7.8,9338.884077844348,100159.79999999999,25039.949999999997,62804.263688622596,15701.065922155649,Safety stock + promo buffer. Weekly review. 99% SL.
116,A,X,7270.0915371329875,1476.8317417148646,4209383,579,0.20313798446302145,7.680674285329739,37710.13195541846,88600.77271534936,7.8,9427.532988854615,101781.28151986182,25445.320379965455,64071.14956444336,16017.78739111084,Lean automated reordering. Weekly cycle. 99% SL.
117,C,Y,3898.3958333333335,1115.4971188550483,2245476,576,0.2861425998142522,7.680674285329739,11508.510597761262,38797.2814310946,10.6,2877.1276494403155,54577.54166666667,13644.385416666668,43069.03106890541,10767.257767226352,Min-max + buffer. Monthly review. 90% SL.
118,A,Y,7653.948186528497,2267.6803852153976,4431636,579,0.2962758996992793,7.680674285329739,41180.65431661424,94758.29162231371,7.6,10295.16357915356,107155.27461139896,26788.81865284974,65974.62029478472,16493.65507369618,Safety stock + promo buffer. Weekly review. 99% SL.
119,A,Y,6008.915517241379,1428.875657886325,3485171,580,0.2377926023067644,7.680674285329739,31554.65159970316,73617.06022039281,8.5,7888.66289992579,84124.8172413793,21031.204310344827,52570.16564167615,13142.541410419037,Safety stock + promo buffer. Weekly review. 99% SL.
120,A,Y,7103.425605536332,1745.178916652478,4105780,578,0.24568131118207315,7.680674285329739,37415.36426336473,87139.34350211907,7.9,9353.841065841183,99447.95847750866,24861.989619377164,62032.59421414392,15508.14855353598,Safety stock + promo buffer. Weekly review. 99% SL.
121,B,Y,4500.473958333333,1436.0326056667525,2592273,576,0.3190847495090407,7.680674285329739,17306.0149385356,48809.332646868934,9.9,4326.5037346339,63006.635416666664,15751.658854166666,45700.620478131066,11425.155119532767,Standard + variability buffer. Fortnightly. 95% SL.
122,A,Y,6504.404255319149,2248.1602315876107,4279898,658,0.34563660918663197,7.680674285329739,35826.921555700304,81357.75134293435,8.2,8956.730388925076,91061.6595744681,22765.414893617024,55234.73801876779,13808.684504691948,Safety stock + promo buffer. Weekly review. 99% SL.
123,A,Y,8516.621238938053,3402.901819397073,4811891,565,0.3995600748145264,7.680674285329739,48255.33539528522,107871.68406785159,7.2,12063.833848821305,119232.69734513274,29808.174336283184,70977.36194984752,17744.34048746188,Safety stock + promo buffer. Weekly review. 99% SL.
124,B,Y,4358.772569444444,1272.7750449870973,2510653,576,0.29200308681150605,7.680674285329739,16553.832088956224,47065.24007506733,10.0,4138.458022239056,61022.81597222222,15255.703993055555,44468.983883265995,11117.245970816499,Standard + variability buffer. Fortnightly. 95% SL.
125,A,Y,11800.127586206896,2781.3230206776916,6844074,580,0.23570279222478618,7.680674285329739,61917.2358080177,144518.12891146596,6.1,15479.308952004425,165201.78620689653,41300.44655172413,103284.55039887884,25821.13759971971,Safety stock + promo buffer. Weekly review. 99% SL.
126,A,Y,6824.163194444444,3361.358090094388,3930718,576,0.4925670729608096,7.680674285329739,40801.08191542953,88570.22427654064,8.0,10200.270478857383,95538.28472222222,23884.571180555555,54737.20280679269,13684.300701698172,Safety stock + promo buffer. Weekly review. 99% SL.
127,B,Y,5201.973871733967,1521.4121562928592,2190031,421,0.2924682425953303,7.680674285329739,19760.247641651145,56174.06474378891,9.2,4940.061910412786,72827.63420427554,18206.908551068886,53067.38656262439,13266.846640656098,Standard + variability buffer. Fortnightly. 95% SL.
128,A,Y,7266.653979238754,2116.906570790394,4200126,578,0.2913179266328791,7.680674285329739,39010.40219315736,89876.98004782863,7.8,9752.60054828934,101733.15570934255,25433.288927335638,62722.75351618519,15680.688379046298,Safety stock + promo buffer. Weekly review. 99% SL.
129,A,Y,9386.357142857143,2109.8153209164257,3942270,420,0.22477466910812774,7.680674285329739,49053.735367192305,114758.2353671923,6.8,12263.433841798076,131409.0,32852.25,82355.2646328077,20588.816158201924,Safety stock + promo buffer. Weekly review. 99% SL.
130,B,X,5095.700692041522,959.0272035543269,2945315,578,0.1882032053123014,7.680674285329739,18603.597134252086,54273.50197854274,9.3,4650.8992835630215,71339.80968858131,17834.95242214533,52736.21255432923,13184.053138582307,Standard automated. Fortnightly cycle. 95% SL.
131,B,Y,5332.513888888889,1373.3603889975984,3071528,576,0.25754464359843593,7.680674285329739,19957.795969111507,57285.39319133373,9.1,4989.448992277877,74655.19444444444,18663.79861111111,54697.39847533293,13674.349618833232,Standard + variability buffer. Fortnightly. 95% SL.
132,B,Y,5944.121428571429,1403.4351929563768,2496531,420,0.23610473134188129,7.680674285329739,22061.46709837205,63670.31709837205,8.6,5515.366774593012,83217.7,20804.425,61156.23290162795,15289.058225406987,Standard + variability buffer. Fortnightly. 95% SL.
133,A,Y,6552.887543252596,2249.028563520837,3787569,578,0.34321183580155074,7.680674285329739,36050.3157062302,81920.52850899837,8.2,9012.57892655755,91740.42560553634,22935.106401384084,55690.10989930614,13922.527474826535,Safety stock + promo buffer. Weekly review. 99% SL.
134,B,Y,4752.481034482758,996.3889246194391,2756439,580,0.20965658092897202,7.680674285329739,17472.149669296698,50739.51691067601,9.6,4368.037417324174,66534.73448275862,16633.683620689655,49062.58481346192,12265.64620336548,Standard + variability buffer. Fortnightly. 95% SL.
135,A,Y,5890.977508650519,1379.8888551351488,3404985,578,0.23423767161033485,7.680674285329739,30893.963653163384,72130.80621371702,8.6,7723.490913290846,82473.68512110726,20618.421280276816,51579.72146794388,12894.93036698597,Safety stock + promo buffer. Weekly review. 99% SL.
136,B,Y,5536.02619047619,1905.761633846255,2325131,420,0.3442472214320084,7.680674285329739,21550.37468510875,60302.55801844208,8.9,5387.593671277187,77504.36666666667,19376.091666666667,55953.99198155792,13988.49799538948,Standard + variability buffer. Fortnightly. 95% SL.
137,A,Y,8212.778571428571,1713.9486618016035,3449367,420,0.20869291030982598,7.680674285329739,42679.327386457844,100168.77738645783,7.3,10669.831846614461,114978.9,28744.725,72299.57261354214,18074.893153385536,Safety stock + promo buffer. Weekly review. 99% SL.
138,A,Y,7307.416666666667,2781.008004928834,4209072,576,0.38057334510766466,7.680674285329739,40982.375178738985,92134.29184540565,7.7,10245.593794684746,102303.83333333334,25575.958333333336,61321.45815459436,15330.36453864859,Safety stock + promo buffer. Weekly review. 99% SL.
139,B,Y,6428.233333333334,1706.165708581443,2699858,420,0.2654175136633875,7.680674285329739,24136.236970942096,69133.87030427542,8.3,6034.059242735524,89995.26666666666,22498.816666666666,65859.02969572457,16464.757423931143,Standard + variability buffer. Fortnightly. 95% SL.
140,A,Y,7432.740484429066,1673.2938930342225,4296124,578,0.2251247566815531,7.680674285329739,38848.9211225014,90878.10451350486,7.7,9712.23028062535,104058.36678200692,26014.59169550173,65209.44565950552,16302.36141487638,Safety stock + promo buffer. Weekly review. 99% SL.
141,A,Y,5529.08347826087,1510.2028626641616,3179223,575,0.27313801077555516,7.680674285329739,29449.435635332324,68153.01998315842,8.9,7362.358908833081,77407.16869565217,19351.792173913043,47957.73306031985,11989.433265079962,Safety stock + promo buffer. Weekly review. 99% SL.
142,B,Y,4610.619791666667,1092.0548526869757,2655717,576,0.23685641020775103,7.680674285329739,17117.0564451229,49391.39498678957,9.7,4279.264111280725,64548.677083333336,16137.169270833334,47431.620638210436,11857.905159552609,Standard + variability buffer. Fortnightly. 95% SL.
143,A,Y,6317.571180555556,1912.0305141650917,3638921,576,0.30265278530616435,7.680674285329739,34088.849139715065,78311.84740360396,8.3,8522.212284928766,88445.99652777778,22111.499131944445,54357.147388062716,13589.286847015679,Safety stock + promo buffer. Weekly review. 99% SL.
144,A,Y,7883.59952606635,2033.7234922771966,3326879,422,0.25796889930201156,7.680674285329739,41727.599431073104,96912.79611353757,7.5,10431.899857768276,110370.39336492891,27592.598341232228,68642.7939338558,17160.69848346395,Safety stock + promo buffer. Weekly review. 99% SL.
145,A,Y,8572.445812807882,2191.687095980201,3480413,406,0.255666485836009,7.680674285329739,45331.56374609545,105338.68443575062,7.1,11332.890936523863,120014.24137931035,30003.560344827587,74682.67763321489,18670.669408303722,Safety stock + promo buffer. Weekly review. 99% SL.
146,A,Y,7704.142361111111,2024.8636060674137,4437586,576,0.2628279062298354,7.680674285329739,40858.53242109535,94787.52894887314,7.5,10214.633105273837,107857.99305555556,26964.49826388889,66999.4606344602,16749.86515861505,Safety stock + promo buffer. Weekly review. 99% SL.
147,A,Y,8210.661458333334,2058.086356824402,4729341,576,0.25066023818770006,7.680674285329739,43331.92721737284,100806.55742570618,7.3,10832.98180434321,114949.26041666667,28737.315104166668,71617.33319929383,17904.33329982346,Safety stock + promo buffer. Weekly review. 99% SL.
148,A,X,8562.71896551724,1613.9645226796983,4966377,580,0.18848738691287936,7.680674285329739,44206.56961986785,104145.60237848853,7.2,11051.642404966962,119878.06551724137,29969.516379310342,75671.49589737352,18917.87397434338,Lean automated reordering. Weekly cycle. 99% SL.
149,B,Y,5604.740476190476,1535.8912758543804,2353991,420,0.27403432547483814,7.680674285329739,21120.31128048303,60353.494613816365,8.8,5280.077820120758,78466.36666666667,19616.591666666667,57346.05538618364,14336.51384654591,Standard + variability buffer. Fortnightly. 95% SL.
150,A,Y,8380.491379310344,2216.5081591581543,4860685,580,0.2644842717254316,7.680674285329739,44475.809039294196,103139.2486944666,7.2,11118.952259823549,117326.87931034481,29331.719827586203,72851.07027105062,18212.767567762654,Safety stock + promo buffer. Weekly review. 99% SL.
151,A,Y,6660.769497400347,1875.5829595343828,3843264,577,0.2815865284433593,7.680674285329739,35605.56051899563,82230.94700079807,8.1,8901.390129748908,93250.77296360486,23312.693240901215,57645.21244460923,14411.303111152307,Safety stock + promo buffer. Weekly review. 99% SL.
152,A,Y,5528.111111111111,1897.726522144389,3184192,576,0.34328660983859266,7.680674285329739,30413.70247427647,69110.48025205426,8.9,7603.425618569117,77393.55555555556,19348.38888888889,46979.85308127909,11744.963270319773,Safety stock + promo buffer. Weekly review. 99% SL.
153,A,Y,7282.416666666667,2687.9504317375827,4194672,576,0.3691014335997779,7.680674285329739,40596.23023146909,91573.14689813576,7.8,10149.057557867272,101953.83333333334,25488.458333333336,61357.60310186425,15339.400775466063,Safety stock + promo buffer. Weekly review. 99% SL.
154,A,Y,8689.968858131488,2337.0581188055535,5022802,578,0.26893745615885517,7.680674285329739,46203.54911724224,107033.33112416265,7.1,11550.88727931056,121659.56401384083,30414.89100346021,75456.01489659859,18864.003724149647,Safety stock + promo buffer. Weekly review. 99% SL.
155,A,Y,6839.731591448931,1640.4154255131564,2879527,421,0.23983622801280866,7.680674285329739,35945.42414386313,83823.54528400564,8.0,8986.356035965782,95756.24228028503,23939.06057007126,59810.818136421905,14952.704534105476,Safety stock + promo buffer. Weekly review. 99% SL.
156,A,Y,7021.730103806229,2891.8838755916086,4058560,578,0.41184776868937495,7.680674285329739,40055.628600019576,89207.73932666317,7.9,10013.907150004894,98304.2214532872,24576.0553633218,58248.592853267626,14562.148213316907,Safety stock + promo buffer. Weekly review. 99% SL.
157,A,Y,9697.104166666666,2478.683365698674,5585532,576,0.2556106774864841,7.680674285329739,51277.66995408269,119157.39912074935,6.7,12819.417488520672,135759.4583333333,33939.86458333333,84481.78837925062,21120.447094812655,Safety stock + promo buffer. Weekly review. 99% SL.
158,A,Y,8138.395833333333,1642.0980766928212,4687716,576,0.2017717140234317,7.680674285329739,42194.98394870319,99163.75478203653,7.3,10548.745987175798,113937.54166666666,28484.385416666664,71742.55771796347,17935.639429490868,Safety stock + promo buffer. Weekly review. 99% SL.
159,A,Y,7763.980997624703,2156.044156412376,3268636,421,0.2776982783796086,7.680674285329739,41433.43948516942,95781.30646854235,7.5,10358.359871292356,108695.73396674584,27173.93349168646,67262.29448157642,16815.573620394105,Safety stock + promo buffer. Weekly review. 99% SL.
160,A,Y,5762.930795847751,1463.589074707981,3330974,578,0.25396610276189874,7.680674285329739,30453.951650687864,70794.46722162212,8.7,7613.487912671966,80681.03114186852,20170.25778546713,50227.07949118065,12556.769872795163,Safety stock + promo buffer. Weekly review. 99% SL.
161,A,X,7205.305555555556,1432.1279759563758,4150256,576,0.19876020037098252,7.680674285329739,37320.38490629831,87757.52379518721,7.8,9330.096226574578,100874.27777777778,25218.569444444445,63553.89287147947,15888.473217869867,Lean automated reordering. Weekly cycle. 99% SL.
162,A,Y,7803.1262975778545,2201.295687375667,4510207,578,0.28210432632097276,7.680674285329739,41721.454199335305,96343.33828238028,7.5,10430.363549833826,109243.76816608997,27310.942041522492,67522.31396675466,16880.578491688666,Safety stock + promo buffer. Weekly review. 99% SL.
