Store,Date,Forecast,Lower_CI,Upper_CI
262,2014-03-27,16518.38939354001,14663.473906209241,18442.969650110783
262,2014-03-28,18459.437260320305,16487.237401657876,20318.406251940585
262,2014-03-29,17000.845427337634,14982.395210970226,18909.91780061483
262,2014-03-30,28064.552258426684,26183.909792259274,29953.688798099083
262,2014-03-31,20920.63160096087,19034.68242777464,22833.115088081242
262,2014-04-01,19535.93877414359,17649.62910021485,21518.2829304489
262,2014-04-02,19368.897870740315,17413.139751412244,21332.59138091046
262,2014-04-03,19631.124307678914,17678.605942290855,21543.825102447296
262,2014-04-04,21575.621295256256,19792.124964082588,23514.863129897778
262,2014-04-05,17220.469993813924,15329.300893311562,19307.334892700434
262,2014-04-06,28272.959314203355,26194.267475624947,30221.568952228943
262,2014-04-07,18219.238992062907,16383.256599523433,20205.747480618553
262,2014-04-08,16811.185486131693,14804.3305978171,18751.29164186576
262,2014-04-09,16614.92767309122,14667.275045732518,18610.694522039827
262,2014-04-10,16843.027281662522,14655.52138111414,18694.77544248049
262,2014-04-11,18749.45569577347,16888.05162657181,20710.736267751567
262,2014-04-12,17247.343467741488,15321.90236732156,19121.922796223538
262,2014-04-13,28257.20043456069,26319.548271974403,30100.749587118116
262,2014-04-14,21055.965282043995,19084.31909085978,22903.25138136787
262,2014-04-15,19608.31450380836,17628.89313172566,21552.8456804968
262,2014-04-16,22555.88937202601,20524.921850520193,24385.458115072954
262,2014-04-17,28599.899824181488,26670.988482792054,30562.50391206553
262,2014-04-18,36092.30235453302,34067.47152368214,37968.22735667438
262,2014-04-19,22135.98480362087,20211.156137651076,24185.933752124856
262,2014-04-20,25616.74347189489,23789.062792836205,27462.4095237038
262,2014-04-21,32031.421379364743,30100.67530466383,33906.871160839306
262,2014-04-22,19131.751505403718,17422.423023657364,21224.629767368173
262,2014-04-23,16287.503646477544,14238.045866842034,18279.46098396473
262,2014-04-24,16511.04636094839,14515.424240827977,18525.101883983956
262,2014-04-25,18427.96255933456,16449.017457569775,20234.593645292134
262,2014-04-26,16952.821517315322,14981.686415886652,18865.003266580785
262,2014-04-27,28003.527970312145,26197.476178867582,30021.017429493848
262,2014-04-28,20861.900765978167,18801.460919152596,22666.177188171852
262,2014-04-29,20560.639531504734,18712.618375157366,22546.168567489138
262,2014-04-30,24382.20142331072,22425.647706794305,26474.753729435084
262,2014-05-01,34077.255319599986,32094.513266230933,36078.54613121562
262,2014-05-02,25456.46067104813,23445.972434200732,27437.63140787567
262,2014-05-03,17327.380839519377,15413.249937298475,19188.801308414364
262,2014-05-04,28443.87149697873,26526.10713544811,30389.90095778038
262,2014-05-05,21364.451959747625,19646.884923769616,23307.74831763326
262,2014-05-06,20045.15208748366,18180.94467264857,21943.250305938414
262,2014-05-07,19945.656369888202,18062.036263118287,21873.125004551148
262,2014-05-08,20277.17466615318,18499.166664320768,22192.85402031703
262,2014-05-09,22291.378134047427,20372.70330058596,24210.943492180744
262,2014-05-10,18008.909843426507,16084.573150688044,19837.93374306323
262,2014-05-11,29126.924220069995,27093.975397424892,31127.88972845123
262,2014-05-12,19146.250040464707,17123.50744781875,21199.166826750352
262,2014-05-13,17805.172055730367,15844.65842869638,19890.89946083815
262,2014-05-14,17672.097111213807,15873.802473265252,19479.656795450548
262,2014-05-15,17959.0533311379,16130.993135165008,19864.736152912625
262,2014-05-16,19918.645868770847,18007.5481250503,21887.57279308431
262,2014-05-17,18465.396438735188,16539.06086480746,20417.94413549231
262,2014-05-18,29512.31134321659,27423.29405374912,31390.276669443254
262,2014-05-19,22348.8018335406,20413.616937795756,24231.712536195468
262,2014-05-20,20928.779433526015,18995.72640666738,22896.1253620008
262,2014-05-21,20715.07844171914,18868.563243024695,22716.231411535744
262,2014-05-22,20921.757923473426,18931.772328714396,22859.905434968114
262,2014-05-23,22803.254811347473,20840.719166277388,24685.88500991824
262,2014-05-24,18384.73575795983,16396.67600540619,20273.80751424187
262,2014-05-25,29362.907651632362,27428.17562258308,31271.888303128275
262,2014-05-26,19248.088375617157,17334.809701588805,21067.963580296208
262,2014-05-27,19802.654931599314,17817.437418464753,21806.229863145356
262,2014-05-28,21231.817129875988,19278.080375320067,23191.724236342496
262,2014-05-29,35833.03109740761,33921.16794407211,37775.99223713938
262,2014-05-30,21834.786903198736,19844.706883358915,23696.69186530738
262,2014-05-31,18022.675184749984,16079.123398636408,19897.293187116076
262,2014-06-01,29002.104321447114,26957.40789958056,30975.08293843524
262,2014-06-02,21792.188426446017,19672.78925135745,23632.30975999831
262,2014-06-03,20343.2632978632,18435.881359327006,22334.008603252365
262,2014-06-04,20118.912847609543,18232.440230211574,21977.936466019437
262,2014-06-05,20332.77112885616,18359.99464689644,22199.42294559321
262,2014-06-06,22237.98680577432,20295.513188107223,24182.84816993487
262,2014-06-07,19617.86652475009,17820.59628239513,21650.46269820873
262,2014-06-08,32642.963136412203,30801.831324258845,34605.12969092766
262,2014-06-09,32582.922190783273,30722.791500046937,34675.7992122073
262,2014-06-10,19840.84061781992,17864.40633662907,21705.88170809002
262,2014-06-11,17261.3159574899,15249.710482082883,19266.93886132723
262,2014-06-12,17516.43124891554,15554.619118612933,19468.035895106572
262,2014-06-13,19456.334059023484,17638.517246165356,21401.783392526657
262,2014-06-14,17996.27555487147,16064.303314179626,19772.209877080964
262,2014-06-15,29042.504868585118,27177.84122566477,30968.920159973393
262,2014-06-16,21893.319926681594,19826.949265181174,23907.938849708236
262,2014-06-17,20492.634946385475,18592.420707337948,22449.523860752877
262,2014-06-18,20302.850580271417,18320.230234748942,22132.02009565692
262,2014-06-19,20536.211110900418,18704.460908345798,22428.64211702092
262,2014-06-20,22444.606997222785,20444.567310567698,24386.398667686208
262,2014-06-21,18053.84059367487,16090.48335448635,19945.203681648032
262,2014-06-22,29051.219848524255,27125.09280526407,30983.66826044973
262,2014-06-23,18957.688104788398,17130.308652495325,20891.556781322506
262,2014-06-24,17497.854297842146,15517.129849371191,19430.37274199427
262,2014-06-25,17245.571425512222,15414.342968800838,19125.419971706884
262,2014-06-26,17414.959324250547,15611.112221447343,19473.629659458176
262,2014-06-27,19259.67421875712,17179.404700132498,21293.19940094022
262,2014-06-28,17698.49510705952,15855.030405926187,19685.98033142434
262,2014-06-29,28637.85059831278,26788.36737736061,30525.268552737456
262,2014-06-30,21384.32454951716,19473.487463702582,23287.28698579032
262,2014-07-01,19880.847499149637,17843.392427094317,21900.019860224882
262,2014-07-02,19593.667407268138,17560.4941677202,21388.056403154784
262,2014-07-03,19738.112590270317,17928.714319238567,21675.475343686066
262,2014-07-04,21568.598997244368,19708.676888107064,23444.181495381887
262,2014-07-05,17114.736361593317,15231.577116005832,19064.534477811703
262,2014-07-06,28062.21566479314,25977.937131980965,30013.776899486365
262,2014-07-07,17939.856760793384,16035.674701794143,19960.484103671562
262,2014-07-08,16468.377053958156,14347.528046672754,18270.88533350943
262,2014-07-09,16223.561150875397,14368.988341527025,18091.691804344104
262,2014-07-10,16419.79421856349,14495.796205887753,18336.57036647034
262,2014-07-11,18310.111243279815,16310.779322099805,20193.798975755413
262,2014-07-12,16813.221170637207,14838.343698144741,18686.003489270617
262,2014-07-13,27831.403588951438,25841.150368409657,29744.24691880556
262,2014-07-14,20674.57312590543,18727.560867439188,22479.694211977436
262,2014-07-15,19279.274291863123,17252.837333422696,21138.16408428341
262,2014-07-16,19109.88033567112,17166.516816380914,21089.829187428884
262,2014-07-17,19378.94164357714,17496.188299263526,21192.221722112292
262,2014-07-18,21337.568336711407,19486.383896380554,23111.80268393217
262,2014-07-19,17013.54497650415,15067.547179697112,18932.261999803075
262,2014-07-20,28085.684616972823,26147.5926376083,30072.979788131102
262,2014-07-21,18085.931415107865,16179.334677484992,20096.47353576286
262,2014-07-22,16727.099288305057,14950.77924439555,18699.34115447684
262,2014-07-23,16583.52206849762,14716.515707543718,18491.199467276223
262,2014-07-24,16867.419813492554,14973.384343142527,18822.485109119054
262,2014-07-25,18829.7415251326,16797.660620688792,20746.498215055657
262,2014-07-26,17388.536665762982,15634.386930825729,19259.274314735972
262,2014-07-27,28442.790440120494,26594.691917501616,30197.261315540443
262,2014-07-28,21306.48581734276,19306.874284863992,23212.879552945724
262,2014-07-29,19912.77615066228,17755.13271245116,21762.815463177652
262,2014-07-30,19727.34856495792,17887.330664400386,21662.9525496662
262,2014-07-31,19964.013091683628,18033.142448841092,21894.107034483044
262,2014-08-01,21875.339014449124,19994.64866917645,23604.960036781267
262,2014-08-02,17492.113892549914,15529.49138169721,19438.814237705636
262,2014-08-03,28492.934003234008,26571.387340855134,30511.542135519045
262,2014-08-04,21305.946930700124,19402.040423545786,23205.50301583113
262,2014-08-05,19864.696359761514,17858.10192133118,21786.274921130927
262,2014-08-06,19636.72324772555,17629.72324883482,21500.12685626823
262,2014-08-07,19837.30552247752,18045.010789686945,21794.33074715371
262,2014-08-08,21720.145719030534,19768.0747386779,23586.24345314277
262,2014-08-09,17317.421550830702,15534.619425090197,19343.388031982417
262,2014-08-10,28307.174550854495,26347.099016082393,30312.880933924822
262,2014-08-11,18230.65445032078,16432.24635309345,20146.11848673191
262,2014-08-12,16798.357317558657,14722.06375054607,18682.20712831736
262,2014-08-13,16588.847386086134,14694.579496761375,18489.360483781333
262,2014-08-14,16816.6243869248,14824.58820827813,18811.679711636898
262,2014-08-15,18734.47066182726,16708.49630703989,20509.001689258617
262,2014-08-16,17262.630464128415,15562.745125455158,19293.275472464924
262,2014-08-17,28299.3602185941,26349.921237981067,30268.197414386632
262,2014-08-18,21162.431837033106,19325.67232521749,23083.472898144668
262,2014-08-19,19782.41216251332,17800.836851609325,21787.68479138415
262,2014-08-20,19624.934951251504,17704.490572526993,21568.963089071087
262,2014-08-21,19902.794376213624,17987.631682104668,21957.460150074046
262,2014-08-22,21866.919280485523,19965.525252791995,23886.125295703718
262,2014-08-23,17546.30972230003,15758.733541036298,19504.777314132836
262,2014-08-24,28616.55565574628,26636.979888880593,30534.950496294012
262,2014-08-25,18614.367210198798,16732.07885521731,20512.100385205325
262,2014-08-26,17248.383927756953,15470.019652854828,19308.510175288724
262,2014-08-27,17093.81261502899,15134.425173482405,19110.38227200051
262,2014-08-28,17362.716242553262,15451.323805295726,19233.77172867257
262,2014-08-29,19305.690412364173,17387.319645242125,21235.00786572715
262,2014-08-30,17840.783650386984,15916.206038912254,19773.2470500113
262,2014-08-31,28865.95446371146,26960.185388303355,30789.5838824369
262,2014-09-01,21696.057903334917,19595.902411349332,23800.2473182962
262,2014-09-02,20262.995578100275,18287.497543744375,22201.116508434246
262,2014-09-03,20032.39147580119,18135.29919161705,22048.722078010804
262,2014-09-04,20217.86270864566,18376.243148423535,22137.68235080408
262,2014-09-05,22071.86243683167,20163.270209913488,24066.474716941197
262,2014-09-06,17624.823559138506,15667.423766022244,19591.92143227401
262,2014-09-07,28556.25617429179,26567.894730782544,30555.202717916898
262,2014-09-08,18403.28510471767,16549.568552509234,20355.232944688923
262,2014-09-09,16879.784459725986,14954.665071074618,18866.64607912242
262,2014-09-10,16563.951488259085,14724.8531117237,18544.94832252813
262,2014-09-11,16671.460801234483,14868.426268936673,18672.188782037323
262,2014-09-12,18456.73275569148,16592.045479689496,20461.25276544176
262,2014-09-13,16841.18816626184,14984.145668840165,18757.257986523895
262,2014-09-14,27727.450906738533,25829.956984676322,29672.230340830094
262,2014-09-15,20431.672921831567,18601.929295513357,22309.141718638777
262,2014-09-16,18890.430651965828,16875.090247267435,20739.067729102113
262,2014-09-17,18571.70476261575,16466.12617115696,20461.12005755176
262,2014-09-18,18691.255321524557,16732.924963696216,20516.481431524116
262,2014-09-19,20503.28981183625,18603.582621666374,22501.198528760342
262,2014-09-20,16038.800886790286,14006.721450884594,17925.04726936053
262,2014-09-21,26979.260418966536,24994.606334762946,28935.9391055572
262,2014-09-22,16859.212465551478,14866.314167051232,18646.632806975085
262,2014-09-23,15393.810373806888,13401.796426871468,17308.91883349399
262,2014-09-24,15159.43066763446,13175.443062899112,17204.831628466447
262,2014-09-25,15369.82047142482,13426.07042402099,17233.69263523945
262,2014-09-26,17277.10588797671,15389.764697054978,19214.049721505184
262,2014-09-27,15799.545183094608,13853.510204069113,17587.25643745177
262,2014-09-28,26837.65229366451,24884.176561521297,28673.108989837743
262,2014-09-29,19702.041979195725,17707.01614747183,21562.02796574976
262,2014-09-30,18327.255528696995,16345.514809216718,20202.999726843034
262,2014-10-01,21302.45922965681,19436.73578375213,23445.273949390852
262,2014-10-02,23264.2923417001,21213.765264666406,25177.47239134704
262,2014-10-03,37364.49061503855,35415.611475664846,39176.81810253957
262,2014-10-04,19365.181246822973,17403.452499511866,21153.70175348468
262,2014-10-05,27209.0862800407,25406.34699416696,29215.491446275788
262,2014-10-06,20105.04266940034,18098.568510115154,21913.068935179148
262,2014-10-07,18749.392727478105,16955.73051040602,20694.67447784731
262,2014-10-08,18605.971959709965,16895.578065060254,20619.547732122574
262,2014-10-09,18887.10616448482,16776.423039059588,20726.64584675118
262,2014-10-10,20844.18538309469,18948.5757688432,22704.42154110467
262,2014-10-11,16504.927559414235,14601.1533723988,18377.251452680008
262,2014-10-12,27551.065243890895,25535.79657716118,29421.165519308084
262,2014-10-13,17512.079991367944,15715.19368927477,19471.056482451437
262,2014-10-14,16105.360722973583,14176.384195558801,17984.583641046476
262,2014-10-15,15906.354131025228,13795.135250857204,17794.651843059994
262,2014-10-16,16129.138423097324,14252.535912253177,17944.5816236984
262,2014-10-17,18026.94041600458,16158.909745494142,20047.9408297131
262,2014-10-18,16519.000590002164,14569.185536241754,18434.88190608705
262,2014-10-19,27509.41173968057,25637.39484205806,29403.65319300498
262,2014-10-20,20308.052764791006,18265.448178698847,22075.501354195807
262,2014-10-21,18854.597083419794,16893.24353339814,20811.532574764213
262,2014-10-22,18615.474706316727,16704.732154397847,20607.020297212766
262,2014-10-23,18805.701641405256,16887.26024097478,20900.224254438548
262,2014-10-24,20679.269144286965,18833.51995051545,22591.886366903927
262,2014-10-25,16265.586264959458,14372.936869991416,18141.29315539536
