Store,ABC_Class,XYZ_Class,Scenario,Avg_Daily_Demand,Safety_Stock,Carrying_Cost,Stockout_Cost,Total_Cost
301,A,Y,Base,5557.191379310345,26901.51795899125,6725.379489747813,0.0,6725.379489747813
302,C,Y,Base,3714.4878892733564,10236.08617321476,2559.02154330369,0.0,2559.02154330369
303,A,Y,Base,6210.47695035461,31697.62111590041,7924.405278975102,0.0,7924.405278975102
304,A,Y,Base,7142.23448275862,35138.59426170271,8784.648565425678,0.0,8784.648565425678
305,A,Y,Base,5115.821799307959,25720.52560064805,6430.131400162012,0.0,6430.131400162012
306,C,Y,Base,4339.383333333333,11733.282204774256,2933.320551193564,0.0,2933.320551193564
307,C,Y,Base,2727.015570934256,7866.978413784963,1966.7446034462407,0.0,1966.7446034462407
308,A,Y,Base,9488.435398230089,47397.6803734722,11849.42009336805,0.0,11849.42009336805
309,A,Y,Base,7001.616319444444,34951.059988758374,8737.764997189593,0.0,8737.764997189593
310,A,Y,Base,8146.446935724963,42578.626187171765,10644.656546792941,0.0,10644.656546792941
311,A,Y,Base,6582.849480968858,31919.534443945482,7979.8836109863705,0.0,7979.8836109863705
312,A,Y,Base,5583.017301038062,27866.44189280403,6966.610473201007,0.0,6966.610473201007
313,A,Y,Base,7106.4446366782,35935.850617871176,8983.962654467794,0.0,8983.962654467794
314,B,Y,Base,5166.501736111111,18190.512743325424,4547.628185831356,0.0,4547.628185831356
315,B,Y,Base,4276.353448275862,15004.243124030536,3751.060781007634,0.0,3751.060781007634
316,A,Y,Base,9797.597222222223,48134.670293570365,12033.667573392591,0.0,12033.667573392591
317,B,Y,Base,5326.128571428571,18282.738152981077,4570.684538245269,0.0,4570.684538245269
318,A,Y,Base,7590.034722222223,38080.95669924812,9520.23917481203,0.0,9520.23917481203
319,A,Y,Base,7860.818965517241,38359.93583857642,9589.983959644105,0.0,9589.983959644105
320,A,Y,Base,14881.053448275861,72544.15031106214,18136.037577765535,0.0,18136.037577765535
321,A,Y,Base,5922.456597222223,29057.098484185848,7264.274621046462,0.0,7264.274621046462
322,B,Y,Base,5010.659169550173,18765.24128412077,4691.310321030192,0.0,4691.310321030192
323,A,Y,Base,7317.838541666667,35443.70401061686,8860.926002654214,0.0,8860.926002654214
324,A,Y,Base,5803.112651646447,30902.39982366626,7725.599955916565,0.0,7725.599955916565
325,A,Y,Base,6549.871527777777,32345.17970724647,8086.294926811617,0.0,8086.294926811617
326,B,Y,Base,4895.980902777777,16984.623654126142,4246.155913531536,0.0,4246.155913531536
327,A,Y,Base,7649.853913043478,37635.940064411094,9408.985016102773,0.0,9408.985016102773
328,B,Y,Base,4436.822916666667,15528.646688370318,3882.1616720925795,0.0,3882.1616720925795
329,A,Y,Base,6886.835069444444,34457.32776326815,8614.331940817037,0.0,8614.331940817037
330,C,Y,Base,4195.737847222223,11354.960298658058,2838.7400746645144,0.0,2838.7400746645144
331,A,Y,Base,6327.154513888889,31434.036218975263,7858.509054743816,0.0,7858.509054743816
332,C,Y,Base,3733.2842287694975,10532.244238483167,2633.0610596207916,0.0,2633.0610596207916
333,A,Y,Base,9714.501724137932,46858.267840744185,11714.566960186046,0.0,11714.566960186046
334,A,Y,Base,5435.210069444444,26413.663695913154,6603.415923978288,0.0,6603.415923978288
335,A,Y,Base,13189.94586894587,67941.6910429822,16985.42276074555,0.0,16985.42276074555
336,A,Y,Base,14020.587521663778,68464.50796587706,17116.126991469264,0.0,17116.126991469264
337,B,Y,Base,4990.659169550173,17173.027979990016,4293.256994997504,0.0,4293.256994997504
338,A,Y,Base,7263.107266435986,35608.65783356762,8902.164458391904,0.0,8902.164458391904
339,B,Y,Base,5090.00904159132,17378.781345273328,4344.695336318332,0.0,4344.695336318332
340,A,Y,Base,6441.756896551724,31773.909128792973,7943.477282198243,0.0,7943.477282198243
341,A,Y,Base,5469.545138888889,26695.03472261291,6673.758680653227,0.0,6673.758680653227
342,A,X,Base,10988.52380952381,52675.74722614731,13168.936806536827,0.0,13168.936806536827
343,A,Y,Base,7034.333333333333,34946.41810989753,8736.604527474383,0.0,8736.604527474383
344,A,Y,Base,8340.13275862069,41759.55424592248,10439.88856148062,0.0,10439.88856148062
345,C,Y,Base,4618.009523809524,12522.116336913257,3130.5290842283143,0.0,3130.5290842283143
346,A,Y,Base,6715.036458333333,32750.973529811967,8187.743382452992,0.0,8187.743382452992
347,B,Y,Base,4717.655652173913,16259.461516370766,4064.8653790926915,0.0,4064.8653790926915
348,A,Y,Base,8826.06835443038,44228.765028147085,11057.191257036771,0.0,11057.191257036771
349,A,X,Base,7872.318548387097,37398.95641061161,9349.739102652902,0.0,9349.739102652902
350,A,Y,Base,7034.143598615917,34607.52433419472,8651.88108354868,0.0,8651.88108354868
351,A,Y,Base,6015.666666666667,29630.162760236708,7407.540690059177,0.0,7407.540690059177
352,A,Y,Base,6728.396551724138,32583.85793035123,8145.964482587808,0.0,8145.964482587808
353,A,Y,Base,5449.270622286541,26593.619415424928,6648.404853856232,0.0,6648.404853856232
354,A,Y,Base,8341.96875,40801.9448072169,10200.486201804226,0.0,10200.486201804226
355,A,Y,Base,9174.413793103447,45036.149594779505,11259.037398694876,0.0,11259.037398694876
356,A,Y,Base,5585.944347826087,27103.575936996265,6775.893984249066,0.0,6775.893984249066
357,A,Y,Base,7733.404255319149,39286.12720770173,9821.531801925432,0.0,9821.531801925432
358,A,Y,Base,10300.170138888889,50618.33609109289,12654.584022773222,0.0,12654.584022773222
359,A,X,Base,6890.142361111111,33188.2667070932,8297.0666767733,0.0,8297.0666767733
360,A,Y,Base,6945.3431034482755,34163.90752511527,8540.976881278817,0.0,8540.976881278817
361,A,Y,Base,6289.102253032929,31065.08427843714,7766.271069609285,0.0,7766.271069609285
362,A,Y,Base,9303.856401384082,45227.232492662195,11306.808123165549,0.0,11306.808123165549
363,A,Y,Base,7103.163793103448,34253.65690242112,8563.41422560528,0.0,8563.41422560528
364,B,Y,Base,4537.709507042254,16249.407426754517,4062.351856688629,0.0,4062.351856688629
365,B,Y,Base,5397.491646778043,18752.462077743075,4688.115519435769,0.0,4688.115519435769
366,A,Y,Base,6233.587521663778,32157.45010333444,8039.36252583361,0.0,8039.36252583361
367,B,Y,Base,5203.787931034482,18349.61208454243,4587.403021135608,0.0,4587.403021135608
368,A,Y,Base,9560.52,48443.512453744894,12110.878113436223,0.0,12110.878113436223
369,A,Y,Base,6984.92214532872,33811.97226398759,8452.993065996898,0.0,8452.993065996898
370,A,Y,Base,7636.288194444444,37305.365666508784,9326.341416627196,0.0,9326.341416627196
371,A,Y,Base,6916.411764705882,34304.17413597,8576.0435339925,0.0,8576.0435339925
372,A,Y,Base,8671.185763888889,42464.664779455845,10616.166194863961,0.0,10616.166194863961
373,B,Y,Base,4504.987826086956,15573.328348911671,3893.332087227918,0.0,3893.332087227918
374,A,Y,Base,6963.56724137931,34223.33812983887,8555.834532459718,0.0,8555.834532459718
375,A,Y,Base,9174.948006932409,48478.554105616095,12119.638526404024,0.0,12119.638526404024
376,A,Y,Base,8464.980701754386,42084.04594510233,10521.011486275582,0.0,10521.011486275582
377,A,Y,Base,7763.670689655172,38586.475158492525,9646.618789623131,0.0,9646.618789623131
378,A,Y,Base,6236.444444444444,31252.06997934385,7813.017494835963,0.0,7813.017494835963
379,C,Y,Base,3870.0706896551724,10503.136804300475,2625.7842010751187,0.0,2625.7842010751187
380,A,Y,Base,14491.059027777777,70900.33415122755,17725.083537806888,0.0,17725.083537806888
381,A,Y,Base,8978.461005199306,44555.06059156073,11138.765147890183,0.0,11138.765147890183
382,A,Y,Base,8023.899480069324,40477.542037689585,10119.385509422396,0.0,10119.385509422396
383,A,X,Base,17389.268166089965,82800.95844449132,20700.23961112283,0.0,20700.23961112283
384,A,Y,Base,8768.51384083045,44850.963646587596,11212.740911646899,0.0,11212.740911646899
385,A,Y,Base,7317.602380952381,36379.890301189196,9094.972575297299,0.0,9094.972575297299
386,A,Y,Base,8334.454861111111,41939.184801625815,10484.796200406454,0.0,10484.796200406454
387,A,Y,Base,9306.870567375887,46829.763253397985,11707.440813349496,0.0,11707.440813349496
388,A,Y,Base,10218.4375,50084.64138830671,12521.160347076677,0.0,12521.160347076677
389,A,Y,Base,10132.624137931034,49254.60342414193,12313.650856035483,0.0,12313.650856035483
390,A,Y,Base,11467.159722222223,55885.8408616308,13971.4602154077,0.0,13971.4602154077
391,A,Y,Base,5788.642477876107,29703.13852917381,7425.784632293453,0.0,7425.784632293453
392,A,Y,Base,7249.612847222223,36694.119882966006,9173.529970741502,0.0,9173.529970741502
393,A,Y,Base,5927.138888888889,29218.352791667916,7304.588197916979,0.0,7304.588197916979
394,A,Y,Base,8282.423875432525,40378.82303144215,10094.705757860538,0.0,10094.705757860538
395,C,Y,Base,3987.0225694444443,10823.195166105972,2705.798791526493,0.0,2705.798791526493
396,A,Y,Base,10220.646447140381,52373.92076577247,13093.480191443117,0.0,13093.480191443117
397,A,Y,Base,5484.536458333333,27566.025788526207,6891.506447131552,0.0,6891.506447131552
398,A,Y,Base,5491.262068965517,27204.66883604757,6801.167209011893,0.0,6801.167209011893
399,B,Y,Base,5419.085714285714,18596.498745218832,4649.124686304708,0.0,4649.124686304708
400,A,Y,Base,8702.42214532872,44157.81883392099,11039.454708480247,0.0,11039.454708480247
401,A,Y,Base,6944.173611111111,35936.36426860594,8984.091067151485,0.0,8984.091067151485
402,A,Y,Base,5892.636048526863,29327.800501488262,7331.9501253720655,0.0,7331.9501253720655
403,A,Y,Base,7453.076388888889,36523.58915128469,9130.897287821172,0.0,9130.897287821172
404,B,Y,Base,4681.179533213644,16506.765625636268,4126.691406409067,0.0,4126.691406409067
405,B,Y,Base,4515.982638888889,16567.029573693144,4141.757393423286,0.0,4141.757393423286
406,A,Y,Base,5885.717013888889,29172.585237214116,7293.146309303529,0.0,7293.146309303529
407,C,Y,Base,3773.8190476190475,10169.534716784186,2542.3836791960466,0.0,2542.3836791960466
408,B,Y,Base,4630.95652173913,15935.706008492247,3983.9265021230617,0.0,3983.9265021230617
409,A,Y,Base,5401.399653979239,26185.779421308638,6546.4448553271595,0.0,6546.4448553271595
410,A,Y,Base,6383.074652777777,32111.419389590246,8027.854847397562,0.0,8027.854847397562
411,A,Y,Base,9042.712802768167,44442.044639783024,11110.511159945756,0.0,11110.511159945756
412,A,Y,Base,8980.342857142858,43730.79474083208,10932.69868520802,0.0,10932.69868520802
413,A,Y,Base,7025.6547619047615,34408.58147855942,8602.145369639855,0.0,8602.145369639855
414,A,Y,Base,6342.726643598616,30787.189457703957,7696.797364425989,0.0,7696.797364425989
415,A,Y,Base,6189.864583333333,30025.562880141177,7506.390720035294,0.0,7506.390720035294
416,A,Y,Base,10964.953448275863,53080.83635338513,13270.209088346282,0.0,13270.209088346282
417,A,Y,Base,7790.560763888889,38467.12216993166,9616.780542482915,0.0,9616.780542482915
418,B,Y,Base,5253.942508710801,19121.89473080662,4780.473682701655,0.0,4780.473682701655
419,A,Y,Base,5277.520689655173,25877.780683193985,6469.445170798496,0.0,6469.445170798496
420,C,Y,Base,4378.971428571429,11761.667722557497,2940.416930639374,0.0,2940.416930639374
421,A,Y,Base,9604.346551724138,48009.44570458594,12002.361426146485,0.0,12002.361426146485
422,B,X,Base,4594.146551724138,15678.410713718651,3919.602678429663,0.0,3919.602678429663
423,A,Y,Base,10776.561253561253,51749.60588341827,12937.401470854567,0.0,12937.401470854567
424,A,Y,Base,6757.305555555556,32910.465977477405,8227.616494369351,0.0,8227.616494369351
425,C,Y,Base,3208.7212543554006,8782.974763618618,2195.7436909046546,0.0,2195.7436909046546
426,B,Y,Base,5064.435763888889,17919.04063985348,4479.76015996337,0.0,4479.76015996337
427,A,Y,Base,7656.565320665083,38724.202579864104,9681.050644966026,0.0,9681.050644966026
428,B,Y,Base,6333.7904761904765,21698.881729787972,5424.720432446993,0.0,5424.720432446993
429,B,Y,Base,5362.102380952381,18633.920339121025,4658.480084780256,0.0,4658.480084780256
430,A,Y,Base,8592.033333333333,41697.595079894425,10424.398769973606,0.0,10424.398769973606
431,A,Y,Base,9429.833333333334,45636.64902881697,11409.162257204243,0.0,11409.162257204243
432,A,Y,Base,10847.429310344827,52572.92208318237,13143.230520795592,0.0,13143.230520795592
433,A,Y,Base,5404.162204724409,27655.363492035136,6913.840873008784,0.0,6913.840873008784
434,A,Y,Base,9735.564285714287,47028.30208497327,11757.075521243318,0.0,11757.075521243318
435,C,Y,Base,3309.2430555555557,9054.04087780003,2263.5102194500073,0.0,2263.5102194500073
436,A,Y,Base,5543.069444444444,27598.328353205536,6899.582088301384,0.0,6899.582088301384
437,A,Y,Base,7450.126736111111,38017.98908566418,9504.497271416045,0.0,9504.497271416045
438,B,Y,Base,5046.659722222223,18161.54021088122,4540.385052720305,0.0,4540.385052720305
439,A,Y,Base,7294.434482758621,36157.29151665596,9039.32287916399,0.0,9039.32287916399
440,B,Y,Base,5075.846956521739,17693.31716309623,4423.329290774058,0.0,4423.329290774058
441,A,Y,Base,6206.270833333333,30284.519718609343,7571.129929652336,0.0,7571.129929652336
442,B,Y,Base,4310.838260869566,15218.532357622764,3804.633089405691,0.0,3804.633089405691
443,B,Y,Base,5249.357638888889,18570.78374312116,4642.69593578029,0.0,4642.69593578029
444,A,Y,Base,12421.987783595114,61438.600341064455,15359.650085266114,0.0,15359.650085266114
445,A,Y,Base,8652.031358885017,42259.9696719344,10564.9924179836,0.0,10564.9924179836
446,B,Y,Base,4968.230902777777,17962.015530689165,4490.503882672291,0.0,4490.503882672291
447,A,X,Base,5282.255172413793,25257.87371871045,6314.468429677612,0.0,6314.468429677612
448,A,Y,Base,8443.498263888889,41824.0272754905,10456.006818872625,0.0,10456.006818872625
449,A,Y,Base,11440.406574394463,56284.0230953067,14071.005773826675,0.0,14071.005773826675
450,A,Y,Base,8783.64,43015.76562301725,10753.941405754313,0.0,10753.941405754313
451,A,Y,Base,5401.840830449827,26058.710846035203,6514.677711508801,0.0,6514.677711508801
452,B,Y,Base,5261.982758620689,18893.303084111565,4723.325771027891,0.0,4723.325771027891
453,A,Y,Base,7852.872727272727,40436.3134415092,10109.0783603773,0.0,10109.0783603773
454,A,Y,Base,5791.941074523397,30383.527545267396,7595.881886316849,0.0,7595.881886316849
455,A,Y,Base,7243.5234782608695,35521.996358123004,8880.499089530751,0.0,8880.499089530751
456,A,Y,Base,6275.746527777777,31055.515752636118,7763.8789381590295,0.0,7763.8789381590295
457,C,Y,Base,4648.311904761905,12612.45096546328,3153.11274136582,0.0,3153.11274136582
458,A,Y,Base,7585.5,37127.94659134594,9281.986647836486,0.0,9281.986647836486
459,A,Y,Base,9191.8,46547.76866894041,11636.942167235102,0.0,11636.942167235102
460,C,Y,Base,3757.7660311958407,10985.967481314106,2746.4918703285266,0.0,2746.4918703285266
461,B,Y,Base,4843.330434782609,16906.06473220143,4226.5161830503575,0.0,4226.5161830503575
462,B,Y,Base,4911.958405545927,17778.925774198062,4444.7314435495155,0.0,4444.7314435495155
463,A,Y,Base,6053.847222222223,30086.26366050475,7521.565915126187,0.0,7521.565915126187
464,A,Y,Base,10797.401724137932,52683.870128186216,13170.967532046554,0.0,13170.967532046554
465,A,Y,Base,7685.223183391004,37982.52790269821,9495.631975674552,0.0,9495.631975674552
466,A,Y,Base,7722.3125,39319.37942391913,9829.844855979782,0.0,9829.844855979782
467,A,Y,Base,13602.802083333334,65995.67272158283,16498.918180395707,0.0,16498.918180395707
468,A,Y,Base,6894.306896551724,35568.243854597116,8892.060963649279,0.0,8892.060963649279
469,A,Y,Base,12020.786206896551,59178.404261585936,14794.601065396484,0.0,14794.601065396484
470,A,Y,Base,13434.869337979095,65654.54400958437,16413.63600239609,0.0,16413.63600239609
471,A,Y,Base,7105.330952380952,34414.21933334582,8603.554833336455,0.0,8603.554833336455
472,B,Y,Base,5183.098275862069,17694.459251657405,4423.614812914351,0.0,4423.614812914351
473,C,Y,Base,3574.902777777778,9970.811480501125,2492.702870125281,0.0,2492.702870125281
474,A,Y,Base,7531.005190311419,37671.14310147197,9417.785775367993,0.0,9417.785775367993
475,A,Y,Base,6520.961672473868,31822.47551234261,7955.618878085653,0.0,7955.618878085653
476,A,Y,Base,5860.371527777777,30410.54317459555,7602.635793648888,0.0,7602.635793648888
477,B,Y,Base,6206.659523809524,21417.619243683035,5354.404810920759,0.0,5354.404810920759
478,A,Y,Base,6788.9689655172415,33688.46579086798,8422.116447716995,0.0,8422.116447716995
479,A,Y,Base,11259.549222797927,55791.58925971497,13947.897314928743,0.0,13947.897314928743
480,B,Y,Base,4947.163793103448,17684.851098595227,4421.212774648807,0.0,4421.212774648807
481,B,Y,Base,4980.828719723183,17745.116487421576,4436.279121855394,0.0,4436.279121855394
482,A,Y,Base,8463.827288428325,42205.14697338424,10551.28674334606,0.0,10551.28674334606
483,B,Y,Base,4967.698440207972,18585.71536044602,4646.428840111505,0.0,4646.428840111505
484,A,Y,Base,7713.263793103448,37920.69325546194,9480.173313865485,0.0,9480.173313865485
485,C,Y,Base,4743.952380952381,12704.218577594396,3176.054644398599,0.0,3176.054644398599
486,B,Y,Base,4235.270833333333,15133.610488081766,3783.4026220204414,0.0,3783.4026220204414
487,A,Y,Base,6968.205172413793,34171.590462145665,8542.897615536416,0.0,8542.897615536416
488,C,Y,Base,3705.9706896551725,9989.886268719412,2497.471567179853,0.0,2497.471567179853
489,A,Y,Base,7331.143847487002,39222.45881450204,9805.61470362551,0.0,9805.61470362551
490,A,X,Base,8163.371428571429,38820.59945355586,9705.149863388964,0.0,9705.149863388964
491,A,Y,Base,6679.326956521739,32789.099796862014,8197.274949215504,0.0,8197.274949215504
492,A,Y,Base,7833.570388349514,38888.37097896332,9722.09274474083,0.0,9722.09274474083
493,A,Y,Base,8125.095486111111,40028.99144334121,10007.247860835303,0.0,10007.247860835303
494,A,Y,Base,7628.579772079772,36992.92350431816,9248.23087607954,0.0,9248.23087607954
495,B,Y,Base,5095.8313043478265,18010.476012162908,4502.619003040727,0.0,4502.619003040727
496,A,Y,Base,7627.689655172414,37372.10371272442,9343.025928181105,0.0,9343.025928181105
497,A,Y,Base,9084.271626297577,44033.01915616275,11008.254789040688,0.0,11008.254789040688
498,A,X,Base,6958.635714285714,32929.08488085881,8232.271220214703,0.0,8232.271220214703
499,B,Y,Base,4967.662608695652,17050.66511350042,4262.666278375105,0.0,4262.666278375105
500,B,Y,Base,5094.754761904762,17324.830376819384,4331.207594204846,0.0,4331.207594204846
501,B,Y,Base,5528.07619047619,19276.497259866952,4819.124314966738,0.0,4819.124314966738
502,A,Y,Base,10996.886164623467,53827.9140884786,13456.97852211965,0.0,13456.97852211965
503,A,Y,Base,6649.3431542461,33234.47482923695,8308.618707309237,0.0,8308.618707309237
